RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
2691,El Dorado,California,188,408800,386700,370200,369700,367400,357600,360900,370700,364300,349400,332500,338800,337300,327300,312800,305500,310600,305200,305900,296500,303200,301700,310400,315600,316600,307200,294300,300400,308700,307800,297100,287700,2.83E+05,274800,267900,273500,271200,2.69E+05,258300,265200,261300,266200,253900,2.49E+05,239900,247500,248700,250200,246700,248500,254100,251500,259400,256300,273500,2.75E+05,281900,278300,281900,295600,305600,319500,320700,325200,3.27E+05,334200,339400,348500,3.46E+05,349800,337800,337500,342200,354500,3.59E+05,350300,351800,358400,360800,356700,355600,359700,362800,365200,367200,373300,377400,381300,385500,379800,382200,381300,390300,390200,395200,398500,400500,395400,4.15E+05,422800,424700,403100,4.01E+05,407400,412300,413100,4.20E+05,435300,4.45E+05,450900,452200,460900,464100,469400,462500,454100,4.47E+05,444700,455700,473600
3278,Newport News City,Virginia,189,192200,190800,1.85E+05,1.80E+05,181300,186700,188600,189400,186300,179100,183900,188500,192600,184600,179800,1.77E+05,172400,174500,175100,177800,177600,180400,185700,187600,1.84E+05,179300,171100,171100,165900,163500,158300,152700,155700,159300,172700,162900,154200,141600,147700,150600,151700,152500,148200,147900,141300,1.42E+05,135100,142900,142100,150100,145600,143900,142900,140100,151300,147900,152400,144500,148200,148200,155800,156400,153500,145600,147200,1.45E+05,150700,148900,150100,1.47E+05,148300,148400,148400,143900,144400,146200,143500,1.41E+05,135300,131100,138100,1.44E+05,149300,150200,147500,151200,147300,151100,153600,158500,159100,160300,155500,154800,161300,161700,160700,158400,165400,167700,165700,166100,166100,163800,161500,160200,161300,158300,156800,156400,160200,158900,159400,159200,163800,164800,168600,169600,1.75E+05,1.64E+05
2141,Berkeley,South Carolina,190,154800,156600,147900,148300,150300,1.52E+05,150800,1.44E+05,143400,143800,147700,147700,142100,139400,138100,141600,138700,138900,135400,139500,136700,143700,136800,144700,142500,148800,146200,142900,141800,135600,138400,131400,129200,126700,130200,130800,130700,1.25E+05,130700,128200,134500,129700,131500,135600,139200,143900,134900,130200,122100,115900,120700,124200,135300,148600,147600,143500,132600,141600,148200,142700,135300,1.37E+05,140100,142800,142900,143800,144700,154200,155600,152200,140600,142700,146900,152600,151400,154400,1.55E+05,158600,155600,152100,152600,156600,160600,1.61E+05,168400,167900,181500,175300,175300,164600,169100,174700,173900,173700,175200,178900,180400,177200,1.81E+05,176600,180100,1.76E+05,179400,182100,184900,187700,187200,197100,199700,197300,186800,182600,185800,186900,188800,191600,190600,197500,197300,206500
1711,Forsyth,Georgia,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226500,221900,221900,217900,217600,2.09E+05,2.06E+05,202900,201800,199200,201600,206300,208600,205800,209600,212600,220300,220500,219500,217800,219300,2.22E+05,224600,234400,240300,2.43E+05,241300,243100,247300,252400,255800,263300,265300,268600,269200,270800,269900,267900,266600,268900,277500,279500,280600,274300,283200,287100,287200,279200,282500,286400,290200,290500,295400,2.96E+05,301200,299900,300400,294100,292600,293300,292200,293300,292500,286600,282200,279700,286100,285100,284700,285800,2.91E+05,295700,298900,298900,300700,301900,302600,299600,299300,301500,300500,
2341,Hernando,Florida,192,155700,149500,144400,137900,136500,130800,123800,118700,116900,119500,115400,113300,110400,110200,108300,1.05E+05,102300,97300,97700,99200,101700,102600,104600,104700,101500,98900,96800,96800,92300,86700,82300,82500,85900,85800,86900,85900,87500,8.50E+04,83400,83400,81800,80100,79100,78900,77300,78600,79900,84500,82200,8.20E+04,82400,82600,8.40E+04,78500,7.90E+04,78500,84500,84800,85500,84500,85100,8.60E+04,8.90E+04,89600,91100,89600,91400,91900,89900,89900,90200,94800,95900,98400,98800,100100,100600,101300,98900,95600,95700,96900,102200,102900,106300,106100,106600,106700,105600,103800,105700,109100,114700,115800,117500,117800,119400,119600,121800,124100,125400,123100,122200,1.24E+05,128100,131400,132500,136500,138400,139800,142500,142400,143300,139500,139300,141900,147100,153900,156500,
1191,Medina,Ohio,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162400,160100,158300,148500,142700,140900,141500,1.46E+05,147800,148400,152100,153900,161100,1.54E+05,153700,150900,156200,155200,155400,156200,159200,159600,161400,1.61E+05,160600,159600,155700,157200,158900,1.63E+05,160500,158300,163800,1.67E+05,167100,167700,164300,165700,159700,162600,163500,167800,167400,169100,164600,165500,1.67E+05,167900,169300,1.68E+05,171800,170400,170100,165800,169400,169500,170500,163500,176400,182300,202400,1.87E+05,184300,171700,1.81E+05,179900,187800,189900,1.96E+05,193800,1.94E+05,
1595,Carroll,Maryland,194,,,,,,,,,,,,,,,,258800,2.58E+05,264700,272300,267600,273300,274700,273100,260100,259800,257600,2.61E+05,249200,249700,258500,262300,255200,244900,247100,254400,248100,2.51E+05,248700,255300,253700,257100,252400,244500,2.34E+05,236800,244300,251600,246600,244400,249100,247600,253500,249400,259600,246800,239300,244400,247800,257800,258800,2.66E+05,268400,269900,271600,270900,270400,264800,266200,2.69E+05,279500,284700,283300,274700,265600,260300,261800,267700,276500,277900,273900,269400,262900,270500,269800,279500,274700,277800,273300,277400,2.74E+05,2.77E+05,2.74E+05,276800,272900,271300,259500,264400,271800,286100,288400,278600,276500,277800,2.86E+05,285600,286600,279600,272300,265800,2.68E+05,281100,283800,282800,287200,282500,285200,2.84E+05,287900,291100,
2800,Middlesex,Connecticut,195,262400,262300,256800,248900,238400,239600,241100,254300,255800,255800,237700,229900,220300,229800,234800,241400,233600,232100,229300,231400,2.34E+05,246400,245400,248400,237800,235800,232500,230300,232300,237500,236600,233200,240500,255500,2.66E+05,252600,251600,247200,260400,259900,261100,237300,229200,221200,226200,223300,228300,234200,233400,2.31E+05,237300,240600,243800,235300,223200,225900,222500,231200,2.20E+05,217100,215800,232300,232500,2.33E+05,2.26E+05,243300,245400,248800,239300,242900,242500,242300,242200,239700,238600,2.34E+05,230900,230600,225400,224700,228100,232900,2.25E+05,221600,217100,227500,228700,230800,229400,226800,227200,223600,223200,241500,245900,252800,2.33E+05,229200,228700,245700,247700,244800,235700,237300,235800,227500,2.26E+05,226700,231800,237200,2.41E+05,250400,248500,252900,241800,246500,239300,244100,240800,
1330,Porter,Indiana,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166200,164700,164600,167700,174600,173500,177600,174100,176600,179200,172900,177200,171500,173300,169800,166800,1.72E+05,1.73E+05,177300,174600,175300,171300,171500,168400,169700,170500,170300,174200,170200,172700,168400,170500,168900,167700,169300,170100,174800,178100,176700,176700,175200,174800,173600,172700,174500,179600,181100,1.80E+05,178600,175800,181300,180500,1.81E+05,178400,181600,1.84E+05,185200,185300,189700,187200,183900,181500,188700,192900,199200,197700,198100,193300,196200,
1407,Sumner,Tennessee,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158300,156800,158600,159800,162300,161800,161700,168100,168600,1.66E+05,1.59E+05,165800,170800,172200,1.67E+05,172100,173400,174500,170200,170700,1.75E+05,177200,180100,180900,182900,183400,182200,1.83E+05,183200,185700,185400,189700,188100,189200,183900,186400,186500,1.94E+05,190700,193700,194700,203100,208900,210900,207600,209200,212300,206700,206800,210800,222800,226200,220900,225800,230200,2.37E+05,237600,232900,239900,
365,Aiken,South Carolina,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88300,76100,73800,75500,85100,90800,89400,86700,83500,79700,88200,86400,8.70E+04,92100,82200,81900,66600,80400,83800,86600,85500,84600,98900,110200,111700,95400,94100,93100,100700,93100,100800,119800,120300,113300,9.00E+04,87300,82900,87500,83900,86900,85600,87600,85300,84400,86500,86200,9.10E+04,9.40E+04,98500,91900,90500,95200,103300,1.09E+05,107200,108800,111600,112500,111300,106600,110500,132200,138500,135900,113900,113800,116700,120400,117500,121600,1.25E+05,132900,119500,122200,131200,147300,1.40E+05,128200,118400,115400,106700,107600,115900,124800,130800,125400,
1133,Kenton,Kentucky,199,125100,122500,114400,110800,110200,109100,109800,105800,107900,1.05E+05,9.90E+04,96900,95900,101100,99500,101200,102100,100800,105400,107200,114300,109200,1.09E+05,112600,1.17E+05,1.16E+05,1.10E+05,106800,105300,97500,97800,100900,1.03E+05,107200,105100,114500,107500,103200,97800,96200,104300,100800,103200,101800,100600,98300,99500,101300,100100,95500,98900,105500,108200,106800,104700,104400,99500,94500,96700,98700,108400,109100,113400,113100,110600,111700,109400,1.11E+05,112700,114200,108400,109600,102900,111500,115200,125500,123400,115800,114300,1.13E+05,1.14E+05,112700,113800,112900,111100,108600,111400,111800,115900,121100,122700,1.23E+05,120200,133700,144400,150700,139800,130900,124900,125100,128600,131700,134700,135500,133600,133100,131300,134700,132700,130400,129800,1.29E+05,127500,123500,125200,130600,134300,135500,1.37E+05,
1789,Iredell,North Carolina,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79E+05,181200,188900,190100,182400,179700,183800,184300,173800,173700,186400,202900,2.03E+05,205300,198100,191200,188900,196200,208100,201100,185100,179800,188900,200100,208200,212500,218200,211700,209400,209700
704,Sarpy,Nebraska,201,146300,149600,147100,142500,140500,140600,141300,145200,142500,144300,1.36E+05,140200,142100,143200,139200,132900,135500,138400,142700,1.43E+05,139300,139500,138100,143100,1.42E+05,143800,139900,140100,140100,146500,144500,149800,147800,156800,152200,156800,148800,1.50E+05,1.45E+05,149400,149500,151800,151300,154100,152400,157500,154100,155900,149800,148600,145800,145800,151200,154600,156900,152600,146500,147800,151500,155200,151200,147700,148500,149800,151200,152300,156200,157800,158800,157500,158500,162200,163200,162800,159800,161900,1.62E+05,164900,162500,1.63E+05,1.63E+05,163500,165400,165300,166800,167100,168400,170200,172400,171900,169600,170500,1.65E+05,168500,165100,170800,174200,177300,181700,176900,177300,177500,1.83E+05,183400,184400,185600,200500,201400,208300,206300,213800,206400,199900,1.92E+05,202900,205100,212800,214100,210300,201900
178,Hays,Texas,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196200,193200,191100,190700,1.93E+05,194100,196600,197900,204400,203900,206600,216900,219500,224900,210200,212500,215500,219200,220500,220700,2.22E+05,220800,2.25E+05,226800,230400,228600,2.34E+05,237400,238300,243600,248600,246700,238100,242800,245700,255500,244100,2.47E+05,247200,251900,245900,244800,240600,245800,243300,250200,252200,257200,
3137,Schenectady,New York,203,159200,165700,153400,153800,147800,150100,148900,151200,151100,155100,154600,1.64E+05,1.59E+05,1.66E+05,154300,160600,145800,143400,137900,142600,144300,147400,146400,162500,155800,158200,1.44E+05,154100,152400,146600,142400,141300,150600,147500,147900,152900,150100,151900,144600,153400,152900,151400,1.45E+05,148100,146400,151200,146600,159200,152700,162600,154900,165800,154300,152100,1.50E+05,154300,154500,151100,145300,1.60E+05,154100,164900,148800,162100,154200,156800,145600,1.51E+05,151500,152500,155500,155300,157300,153700,150700,147800,142400,141100,142600,139200,139800,1.39E+05,142400,142300,1.44E+05,141900,143400,140300,142100,141600,145100,143700,139300,133900,135600,139300,135500,134500,132300,140100,142600,143200,140700,140500,143500,148800,144700,1.47E+05,138400,143200,139100,146100,144600,1.47E+05,140400,139700,136500,141300,141500,146500
2054,Tolland,Connecticut,204,246700,231900,235100,226400,219600,206100,206100,208800,212700,212100,217100,228200,236800,240900,2.31E+05,227100,218600,215400,2.13E+05,211300,216100,218800,2.26E+05,233800,234600,228100,223700,220300,214600,206900,206100,217400,226700,222900,223400,213400,227800,213600,212800,200500,207300,204300,211700,208200,2.07E+05,196100,198100,199300,192300,186600,191600,2.03E+05,208700,204400,203300,205300,210300,206800,203300,201100,201900,201100,198300,198200,202500,203800,208200,209800,209400,206600,217300,2.20E+05,223500,218700,217800,211600,205400,205900,206500,201100,202400,203200,209800,203500,197800,193800,196700,2.02E+05,198700,2.01E+05,200600,203900,202500,203200,1.99E+05,202600,185700,188100,192300,215900,212800,209300,205100,209400,209800,212400,217200,210500,207100,201100,197300,199400,202600,210300,203700,204600,207900,208900,224200,
1827,Johnson,Texas,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148900,147900,147400,150600,147700,146100,144300,1.51E+05,154700,157600,155100,151300,154300,157100,155100,155500,157300,167600,1.71E+05,173200,175600,173500,173600,176300,176100,182900,173100,179900,173700,1.82E+05,180600,,,,,,
498,Ellis,Texas,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152900,1.52E+05,1.52E+05,154300,156400,154900,149900,1.47E+05,1.49E+05,1.53E+05,158700,152600,149200,143700,146300,146900,149800,152800,159100,163400,161500,158600,158300,164600,169700,178900,177400,178300,172600,176900,1.77E+05,179700,185500,187700,1.87E+05,182700,184300,190800,194700,196400,198400,196800,201200,2.02E+05,208300,211200,2.08E+05,201700,201500,213400,227400,2.32E+05,237600,229600,229800,232100,
1413,Sussex,New Jersey,207,281500,287500,277900,270900,258700,255400,246500,253600,254900,257800,251400,249700,258600,256400,255400,240100,231800,223800,2.13E+05,222700,231700,243700,232300,241400,241300,256600,242400,243100,234800,231600,222500,2.03E+05,211500,216900,227300,215200,2.20E+05,233800,2.31E+05,225100,211300,203600,2.02E+05,199300,2.10E+05,213900,212600,206900,205100,214200,214300,211300,204700,213200,199500,207200,209500,218600,212100,203700,206600,201100,200500,195100,206100,211700,213500,212500,214300,226800,219800,217900,208400,214100,210200,212500,207100,209100,208700,205100,207200,2.05E+05,213200,202700,202600,222300,233200,2.34E+05,2.07E+05,196500,193700,194600,195900,194800,197800,203800,207700,209200,204600,203900,202100,201600,204200,203300,195500,186300,179500,180400,166900,169900,169400,195400,188600,196600,176100,185800,178400,182900,173200,
1607,Charles,Maryland,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223100,223600,210300,208800,207100,212300,222200,222400,227100,223200,228200,230800,230700,225600,225300,231600,229300,226300,2.24E+05,229100,231100,2.34E+05,231400,231100,228800,230800,234200,232400,236700,238200,237900,237600,236800,241300,242800,244500,247100,251700,249300,249500,246200,250300,248500,250600,249500,248700,249500,249500,253200,256500,263100,2.57E+05,251900,256100,262800,263800,256300,261500,266200,268100,267400,272100,278400,
2722,Hendricks,Indiana,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71E+05,169200,169900,165100,168300,164600,171100,167600,167900,167600,170600,1.72E+05,172600,173100,173600,171100,169900,1.71E+05,1.74E+05,1.75E+05,174300,173900,174600,177200,177200,178300,178400,185300,189700,194200,191900,188400,194500,
3253,Alexandria City,Virginia,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427200,430400,436500,406400,399600,406700,417400,416500,425100,4.31E+05,450300,438800,461200,441100,453700,425800,441200,437500,436900,432400,439900,447500,445800,443900,468300,461400,451500,428300,446500,451200,476200,480700,484200,471900,460900,4.61E+05,470400,479500,480500,472900,472500,470600,471200,467700,4.63E+05,459100,465500,461500,459200,451600,464200,454200,463300,489300,502300,4.96E+05,472300,477400,459900,469300,471800,487800,508200,504400,500500,478300,468200,477600,473200,488100,491200,4.91E+05,484700,491300,4.87E+05,497600,465800,468600,457200,494900,500400,516600,500800,493200,500900,485400,486200,468800,510400,
701,Rowan,North Carolina,211,119600,1.13E+05,113800,116700,116600,118100,112800,121800,114300,123100,120900,121300,113100,100200,107200,106400,109700,110800,114200,121700,115100,120400,124100,114400,105700,94200,106600,101900,109200,99300,97900,95300,97900,108900,110400,105600,101200,92200,1.04E+05,1.15E+05,117400,112800,90700,102300,100500,104800,96500,101900,112100,117100,1.18E+05,118900,110300,107900,107200,108700,109200,109600,103900,99100,87200,9.10E+04,101200,104300,108600,98100,9.80E+04,9.30E+04,97500,109900,114200,103200,9.50E+04,93200,104100,103100,101100,104700,106900,112300,108400,112500,112800,108500,107600,111600,117900,113500,109800,110800,113800,116700,116200,116600,117100,119200,117600,111800,114800,120500,126400,125200,122400,121900,1.25E+05,121700,121500,112600,116300,113200,121400,1.21E+05,126600,122500,120500,125600,119700,127900,122500,
3164,Hampton City,Virginia,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129200,134500,136900,139400,137300,139100,141600,151600,148100,1.45E+05,136700,140100,140700,140100,139500,143100,1.45E+05,1.47E+05,142600,144100,144200,154100,149400,150500,142400,143600,139300,141300,145300,149800,151300,160300,160800
1671,Douglas,Georgia,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71100,68300,66900,67700,7.20E+04,75200,7.60E+04,73500,71500,7.30E+04,77200,79800,82200,81200,82200,86400,91700,93200,92800,9.20E+04,93900,95400,96600,97300,97600,98900,99600,100400,98200,100200,102800,109700,111300,1.11E+05,109300,109200,111200,110300,111800,112300,114400,1.15E+05,116300,118400,118300,118500,119700,122700,123200,119400,119300,121100,125800,127100,126600,127800,128100,130600,1.31E+05,131100,131900,133800,140300,1.40E+05,138200,139500,139700,145300,139700,145400,143600,145700,143900,143700,147600,147600,
3077,Washington,Wisconsin,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199100,199700,193200,1.89E+05,195900,203900,202200,183600,192100,195700,209600,196100,198400,190100,195900,195800,194600,185700,185200,195300,208500,208800,2.03E+05,2.07E+05,200100,212500,208800,211200,203800,196800,199800,2.21E+05,
2524,Sandoval,New Mexico,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,160800,164200,172700,176400,180500,179800,1.77E+05,181400,179400,177700,174900,169900,1.67E+05,170800,178400,181600,180800,179100,178600,175500,181400,183200,184900,183200,189600,191400,190700,187100,186200,188500,1.87E+05,188500,188600,192700,1.93E+05,192400,194200,197800,195800,197900,199300,207800,204100,198900,198700,
2712,Guadalupe,Texas,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172900,176100,176600,178100,176700,178100,1.78E+05,177500,178200,179300,182400,182900,183400,182200,183100,182800,185100,186500,189600,189400,194800,198200,198400,1.94E+05,195300,196800,197200,193800,193800,193200,191700,1.93E+05,195600,196500,1.97E+05,1.95E+05,199500,200300,202100,205700,206700,207300,204100,206700,208200,209200,210100,2.14E+05,217600,219100,216700,218100,223400,2.28E+05,2.28E+05,2.29E+05,230300,
